ORDER_ID;SHIPPING_SERVICE;SHIPPING_COST;ADDRESS_ID;CREATED_AT;PROMO_ID;ESTIMATED_DELIVERY_AT;ORDER_COST;USER_ID;ORDER_TOTAL;DELIVERED_AT;TRACKING_ID;STATUS
32726aa6-2175-4fc7-856b-512f61c70dc1;ups;3,07;7986bf80-2ce5-4fac-8e06-fc6db16dd2d9;2021-02-10 22:42:40.000;;2021-02-14 22:42:40.000;181;02414bff-285d-4008-9352-ad50839b729f;184,07;NULL;97a0d995-0583-415e-920c-063420947ace;delivered
32bd64c8-5e08-472f-b41e-f8af1d345763;usps;7,03;cdc9b750-8081-441d-9905-339732cbdc4a;2021-02-11 23:36:55.000;;2021-02-14 23:36:55.000;162,85;ac8cea7f-30b1-498d-8baa-d5ea2b32d138;169,88;NULL;26f75497-7e5e-4a41-8a12-f72747f15ab1;delivered
3321aeb4-f209-48bf-ba63-84f3a14eaa50;ups;1,86;fe794a2d-aa57-4ef1-8948-e0491e1ca3c1;2021-02-10 11:37:28.000;;2021-02-14 11:37:28.000;61;7091fe90-07da-424c-8da6-24e024503be2;62,86;NULL;b2e4742d-d125-49dc-a189-e4cedc843510;delivered
3332bd19-5807-4a5f-8894-8f1fee628adf;ups;3,8;a81e134c-8135-44ab-bda4-66b29e5175ca;2021-02-11 03:04:28.000;Mandatory;2021-02-13 03:04:28.000;517,75;1fada2e4-1018-48f1-84dc-802dc99171fe;501,55;NULL;2184f126-3a9e-4dfd-9fd9-d5da1bfd06bc;shipped
333db7e3-aba5-4988-b61f-ced40037b5c8;ups;1,61;be19b416-2a93-4ad7-8fdd-f0ae8f4eec2a;2021-02-11 18:01:25.000;;2021-02-13 18:01:25.000;177;6d37adeb-4c53-4167-b170-c89e4bd1764a;178,61;NULL;d373b271-7296-4e49-8db1-45021d47a222;delivered
349b5ed3-cac3-401f-aef3-290bc0b8d5d7;ups;5,97;0314fc1b-d832-4562-bda4-7dbe09d2868c;2021-02-10 21:53:19.000;;2021-02-13 21:53:19.000;40;20e2eaa5-e8b9-4675-bc3b-11c048b060d9;45,97;NULL;35726bdf-0a6a-40e3-856d-7cdb0354e15a;delivered
34d36019-85bf-4260-9b15-1ed4d4ae3ada;ups;4,18;027e0a9d-2bb0-4247-8989-365339741a93;2021-02-11 19:41:26.000;;2021-02-13 19:41:26.000;549,5;60bc96e0-dcf5-438d-8e11-7ab3f6ac6e96;553,68;NULL;4bd6a494-e7f0-469d-a8fd-eeded124bde2;shipped
35b4cbc7-b92f-400f-b292-8494dbb23567;fedex;9,73;63260a1e-947f-42fe-b11f-12cea08830b6;2021-02-10 03:05:25.000;;2021-02-12 03:05:25.000;219,4;dbc936d7-51da-4dfa-9dd9-7ce399b466df;229,13;NULL;14a41310-80f4-4138-82cf-cbb219baf751;delivered
373c221e-275c-41aa-a334-0b2d73171fa4;ups;1,72;d3dfe1e5-6826-49fe-9bfb-ef1022a20520;2021-02-10 11:53:44.000;;2021-02-13 11:53:44.000;285;5eb03e58-d3d1-47f9-87bc-b0184556c02d;286,72;NULL;1df22555-5e95-4d68-b917-0667a2737f26;delivered
3772cac5-2ea2-4278-9166-f0703935a671;;4,44;5b281207-9295-4a31-a1bb-5ac383acca2a;2021-02-10 09:28:00.000;task-force;NULL;141,7;2a6f290c-40f8-4705-89d9-e8aeb6a4fa7b;144,14;NULL;;preparing
38893be1-b3c0-4460-ab69-f83f6ac95c6a;usps;2,28;27b514cc-7ff4-4451-b1ba-27bb2f5011c8;2021-02-11 11:00:59.000;;2021-02-12 11:00:59.000;196,5;bbe518c7-5ea8-444e-acef-6c18be8336bc;198,78;NULL;bd2aaf67-98f8-42e3-9558-560974400f0b;shipped
3895ef3d-4e4f-4793-ba7f-66743b7a7d39;ups;3,97;d3dfe1e5-6826-49fe-9bfb-ef1022a20520;2021-02-10 09:24:56.000;;2021-02-14 09:24:56.000;106;7c11eccd-15a9-4b87-875e-b84f39dfe3d6;109,97;NULL;e2a68f30-dcff-4b1a-8218-e114187709fc;delivered
38c516e8-b23a-493a-8a5c-bf7b2b9ea995;;8,88;0314fc1b-d832-4562-bda4-7dbe09d2868c;2021-02-11 16:11:14.000;Mandatory;NULL;213,85;96ca8e55-2cbd-4c9b-9540-ff0ac6309797;202,73;NULL;;preparing
3944bd76-a630-4f50-9f41-b4e985b520ca;fedex;9,3;5b760361-9ef1-49bd-a672-9acc2431d384;2021-02-10 03:44:13.000;;2021-02-12 03:44:13.000;135,25;b60b4bf2-44e4-4232-902b-79a50d448f8b;144,55;NULL;69be42e0-8eb9-4c92-9358-a65d25c85f72;delivered
3af487e1-401f-4269-a6a8-afd4d88c780c;ups;8,68;902bcb47-051b-4375-9dc0-485b3172b89b;2021-02-10 13:05:01.000;;2021-02-14 13:05:01.000;336,75;1fada2e4-1018-48f1-84dc-802dc99171fe;345,43;NULL;90507393-38e1-4bb0-84b3-6b2a49e13a98;delivered
3c6072c0-399c-4250-86f4-86024e4a18c5;ups;6,88;d7f05c8c-d055-481f-a427-77aded0fd4ce;2021-02-10 01:31:19.000;;2021-02-13 01:31:19.000;150,75;d165b2ff-dfe1-40d0-bda0-a25e82b95870;157,63;NULL;4a762117-eca8-4a36-bfb5-400be2b805f4;delivered
3ca15482-7645-4af2-bb53-7a853432a492;ups;9,12;b8f77f86-d46a-412a-9dce-7b458a34618d;2021-02-11 20:42:32.000;;2021-02-15 20:42:32.000;120;1df78ad9-9493-4ce9-b1ad-776f26650417;129,12;NULL;8204ddc7-59f7-44af-89d8-3c81ea4a8a41;delivered
3dd8be7e-c2c0-4141-953f-1ce79cff87b8;fedex;6,03;be19b416-2a93-4ad7-8fdd-f0ae8f4eec2a;2021-02-11 11:51:30.000;;2021-02-15 11:51:30.000;659,15;7091fe90-07da-424c-8da6-24e024503be2;665,18;NULL;6f6b12db-babc-42e8-b8a3-d8f1e110f982;delivered
3e28eae3-bfb3-4f56-aeea-5a8d8fd399d2;ups;7,9;edd6e563-bce1-4c84-859d-31cae681f40b;2021-02-10 18:54:48.000;;2021-02-15 18:54:48.000;203;bbe518c7-5ea8-444e-acef-6c18be8336bc;210,9;NULL;e0f1f726-9450-4f34-9edc-bc897a364b8e;delivered
3f0de386-c2df-4cfe-98c1-bd986fdbd4c2;ups;5,71;a8fa71b5-5d47-410f-b0c1-a16d20a05937;2021-02-10 13:57:47.000;;2021-02-14 13:57:47.000;20;b84e37bd-016f-4bd7-ab63-0ba81c57ea9a;25,71;NULL;7ff28b48-9e18-4f9c-8d29-c1c836527796;delivered
3fb5a1fd-bf02-4ca0-bb26-4ff4c4a4af74;fedex;5,63;058563af-f1de-48fe-a5ad-4514fe8964f4;2021-02-11 04:05:52.000;;2021-02-16 04:05:52.000;960,15;1fada2e4-1018-48f1-84dc-802dc99171fe;965,78;NULL;534dbac2-f4db-42d0-95ec-d14d12fdcaa5;delivered
40dceee3-31ce-450b-b55d-09099de1a8fb;fedex;4,78;fb0c8410-558a-4a65-bc50-6f82c32c7d1a;2021-02-10 10:30:07.000;instruction set;2021-02-15 10:30:07.000;182,75;f47ac0f5-2afa-4e71-8328-bd881947159b;174,53;NULL;22accd82-50eb-4be0-ad64-afd85aca0d4f;delivered
40f5d51c-0a3c-481a-96e8-0784818e082d;fedex;5,31;18e90fce-7517-42c3-bd20-7028608da7df;2021-02-10 17:47:04.000;;2021-02-12 17:47:04.000;191,75;6b116938-3785-4983-a5d7-33f6af32f0ba;197,06;NULL;9a9f20cc-e4f1-46d8-8fb3-96afc46d1824;delivered
4187e4d5-0629-4725-8ff5-1e88bf584dc2;ups;3,97;42e017a2-ca97-4f71-bf3c-d32605ef9d43;2021-02-11 13:24:29.000;;2021-02-16 13:24:29.000;482,75;c4706c3b-a72a-4a8e-8a54-55c6b0238f86;486,72;NULL;5e1a9911-135c-4224-97e1-dd160833794e;delivered
42ec61e5-e1ff-4dee-b507-3e466e5d1768;ups;5,07;280bb1a8-d59e-4ada-b479-a4d47163130e;2021-02-11 05:52:18.000;;2021-02-15 05:52:18.000;122,85;6cbe0665-0001-43b3-98af-7cd3909b1b28;127,92;NULL;eb66cdbf-bda3-4ccf-884c-1bb5dc580f4d;delivered
431ed9a0-8475-4928-a7b2-81db3f1a2dea;usps;2,32;28d7931e-b044-49f6-ac58-fabf1151055a;2021-02-11 08:07:21.000;;2021-02-12 08:07:21.000;120,5;8af678e5-c051-4ca2-88f3-4c903d77a3f6;122,82;NULL;12993296-fe5f-426b-9b3b-b256e0bfdd33;delivered
44551048-9048-4764-91f1-5c2bb6928f8a;ups;1,99;2ccdea45-e41c-4845-8252-50c2f568e0db;2021-02-11 10:10:41.000;;2021-02-14 10:10:41.000;60;e3302139-c0ba-4715-9c35-68dde8347b56;61,99;NULL;442ed3b7-f750-473b-befe-74521da1e3c8;delivered
44f19d9b-6f8d-4c04-8c1e-ee05a171a48a;usps;8,79;9285957a-e1fd-4205-960e-f739a9c7dfd2;2021-02-10 20:05:05.000;leverage;2021-02-12 20:05:05.000;554,5;6d37adeb-4c53-4167-b170-c89e4bd1764a;553,29;NULL;7d4ea18c-a7cc-446c-bce9-ac92206b1ed6;delivered
45319e78-6d23-4728-a135-75dbda6bde49;usps;6,95;632eadda-3e81-492c-8108-d5982aeac84d;2021-02-11 11:00:45.000;;2021-02-12 11:00:45.000;100,75;7193aa74-ca9f-4769-b290-a817bd2e4266;107,7;NULL;901004b6-66a9-4c77-9aea-364d28211e36;delivered
459c78e2-335c-47c9-9c9e-cf4d11a3e1fe;fedex;8,98;a4214945-dbfc-4bc2-afe6-ab00f33edcfe;2021-02-11 03:09:04.000;;2021-02-14 03:09:04.000;50,75;5555f2b6-d408-419f-aa60-22c0f0440f50;59,73;NULL;96f176d5-77d5-4712-b1ab-bdafda4895a7;delivered
4650242f-8513-49dd-b2e8-4df3c388fd22;ups;1,58;56078786-b8da-47a0-8a7c-befda74f8cd8;2021-02-11 18:43:30.000;;2021-02-13 18:43:30.000;457;48ebf150-7cb7-4358-a5ef-1a2b0aa831b9;458,58;NULL;989f31d6-d932-494a-9ec6-233b66f3756a;delivered
47254e22-09a8-4661-b2db-1a7e8d80b746;fedex;7,41;cdc9b750-8081-441d-9905-339732cbdc4a;2021-02-11 02:25:27.000;;2021-02-12 02:25:27.000;278;17c49262-1f0c-46d1-a6ba-bacc19f08a86;285,41;NULL;4274035f-e186-4ae4-9ef4-db46f911de1c;delivered
484655dc-c294-4f4a-9ac4-de88a2e440e3;ups;6,87;2aaf2e91-8735-4def-82ca-31dce98ff634;2021-02-11 14:09:11.000;;2021-02-13 14:09:11.000;343,25;1690815f-a96f-4f41-af89-bde6e90ad560;350,12;NULL;a67ee95f-0f4c-4ab9-84ca-0d77dc8adf13;delivered
497e5ef8-5bf6-424c-9d05-f5a467c2d23a;ups;8,35;28d7931e-b044-49f6-ac58-fabf1151055a;2021-02-10 16:55:52.000;;NULL;186,5;5de439eb-6bc7-4fc2-ba0e-a3bf8a286d63;194,85;NULL;51e132a1-3045-4648-bb6e-fa56c4dbcc76;delivered
4a67cffa-e7bc-4d30-bc97-f2c9a71334d1;;6,81;76f13d82-1273-4144-8a41-45fc836c3540;2021-02-11 12:59:25.000;;NULL;167,25;366bd18f-6a16-4f39-9177-080c11ce9f25;174,06;NULL;;preparing
4aca1a9f-2fdc-49ce-8055-f178ffaff195;ups;7,48;4747877b-fb7d-4ec1-b42d-6b8f8707c984;2021-02-10 15:44:40.000;leverage;2021-02-13 15:44:40.000;494;29246f52-de26-4867-b464-7c5973526202;491,48;NULL;bef01686-1cc6-44f9-8603-d5c993481034;delivered
4c0ffd68-11fc-4dcd-b979-c910412a16bf;ups;2,32;71c60b11-0457-40c4-91ca-b86e0631f1eb;2021-02-10 02:30:40.000;;2021-02-13 02:30:40.000;236,25;29246f52-de26-4867-b464-7c5973526202;238,57;NULL;5182441a-739a-4bb6-b59e-8cf8babd3fee;delivered
4c128667-aa7c-41be-b9dd-bb5a1164e6f0;ups;8,7;47becc4c-db6c-4809-8562-c88a044ebfc9;2021-02-11 17:30:04.000;;2021-02-15 17:30:04.000;440,35;2c696f6a-3988-4cdb-a9a0-5c464e2ce19a;449,05;NULL;cf0efa4f-99b3-4b5f-988c-161d90c3e59e;delivered
4c19a2cf-ac71-4c7b-b629-b61373a75db6;ups;5,76;4a30ec6b-111e-4142-9079-956394e1e4c7;2021-02-11 23:55:36.000;;2021-02-13 23:55:36.000;231;5faf7aa9-ca1a-44b6-bc00-5954bc39cc91;236,76;NULL;69a785d8-d678-4498-9e89-6c757155a54a;delivered
4d1f5b81-0ccc-4204-a6c8-f78c74882ded;fedex;5,11;1ceb9167-9852-45a7-8109-57b077d8a2e0;2021-02-10 14:23:19.000;;2021-02-12 14:23:19.000;602;366bd18f-6a16-4f39-9177-080c11ce9f25;607,11;NULL;2081aed9-4dc7-45d7-87ee-e489a0006d1c;delivered
4d84f125-234d-4f3c-a54d-41172b453510;dhl;4,4;302bfd3c-795c-4eef-b1e7-627897f6861e;2021-02-10 03:45:36.000;;2021-02-15 03:45:36.000;45;6f0c43cb-42af-45e0-83ae-f0ed3b4e2e8e;49,4;NULL;8a0cd48b-e92c-4c49-98ad-2e981aeb3df5;delivered
4eae9c6e-4c96-430f-b103-21203c72064f;ups;8,55;aa61ded6-4588-48dd-9759-1bd36ec5d787;2021-02-11 15:50:51.000;;2021-02-14 15:50:51.000;135;707a74bd-593f-4bdc-85e3-b8ff6b538399;143,55;NULL;18189a49-83c4-4afc-8e5c-d5d376c6c52b;delivered
4f4b3ac9-1308-4115-b7d7-abe956e17565;ups;3,74;5eadcadd-a524-443f-8fcb-d0ef1981da0a;2021-02-10 10:47:36.000;;2021-02-14 10:47:36.000;203,5;78fe6452-8a56-4226-ae22-f372116b12ff;207,24;NULL;388e7b9a-3a39-4819-8888-ea88970a8ec5;delivered
4fe7882d-a063-4afc-95c5-a80430305a22;fedex;7,08;b77fd02e-2ad1-4235-8ea9-d9ea509d9c04;2021-02-11 16:12:05.000;;2021-02-12 16:12:05.000;298,25;79bdfd27-a0a7-4e4f-9d75-0c12c72ce7f1;305,33;NULL;6ad98e61-54d0-4343-9398-91c2af780281;shipped
50c99578-5773-4467-ab2b-3105a8f51645;fedex;1,85;df4fbdd5-d7f9-4711-b1b6-2517808df91a;2021-02-10 13:52:38.000;;2021-02-14 13:52:38.000;130,75;19ac513f-b77e-4808-ade4-284ece721d91;132,6;NULL;7e635f3c-292b-42bd-8e90-34b97f4295b3;delivered
529bcc4d-8fcc-42b5-b4c5-a0e2c8886686;fedex;6,37;e6572a36-e4ae-4daa-8c05-692490c310a1;2021-02-10 07:33:27.000;;2021-02-11 07:33:27.000;82;f47ac0f5-2afa-4e71-8328-bd881947159b;88,37;NULL;063a7d43-ce96-4706-9be7-b92bea08910c;delivered
538284dd-13b3-44b9-94a6-28aeb4f04475;ups;5,07;2466034c-a22b-4b0e-95af-2d34160779bc;2021-02-11 14:25:56.000;;NULL;120;d1f08820-32e6-4a31-abba-5aa533bc15a9;125,07;NULL;a959a2d9-903b-4177-ace8-a02649dcb481;delivered
53aa67bb-9718-44bf-8b08-dc5e853a7166;usps;5,86;dc7345f9-9c6b-45d5-a633-a07a4a355104;2021-02-11 16:48:30.000;;2021-02-16 16:48:30.000;468;6875a4d9-cdc6-43bc-a700-f6916e049e46;473,86;NULL;7fd7718e-ded5-44d6-aa21-5afc97734d0e;delivered
55164b42-78d3-4c4e-9dd3-cce61b956403;usps;8,07;c8e06217-c625-471f-8cdc-88c3e39f6b2c;2021-02-11 23:35:14.000;;2021-02-14 23:35:14.000;45;aa2bd310-8be1-4b6c-a852-2789d8652ac7;53,07;NULL;23c92052-e262-45bf-86af-312cb12ac472;delivered
551f91e6-bce3-4fb5-8dd6-782ff140480d;ups;7,67;76f13d82-1273-4144-8a41-45fc836c3540;2021-02-10 18:05:43.000;;2021-02-12 18:05:43.000;430,75;5eb03e58-d3d1-47f9-87bc-b0184556c02d;438,42;NULL;8205a994-da3c-463a-94df-1ec8ecd7abcb;delivered
55288bb6-9a28-483f-a005-ceef70079c72;usps;9,98;e6572a36-e4ae-4daa-8c05-692490c310a1;2021-02-11 10:47:31.000;;2021-02-14 10:47:31.000;15;6d37adeb-4c53-4167-b170-c89e4bd1764a;24,98;NULL;7f8207cf-2db6-485c-90b7-bcbedb8c4fbd;delivered
56d043f8-afaf-4a6e-a4d3-8fbd01d8858b;ups;4,07;609af927-16f8-450a-ade4-1e06724e9feb;2021-02-10 16:17:24.000;;2021-02-13 16:17:24.000;223,25;d165b2ff-dfe1-40d0-bda0-a25e82b95870;227,32;NULL;94a358dc-e33c-4fbd-8b73-9b0dbd5c20cc;delivered
5741e351-3124-4de7-9dff-01a448e7dfd4;;8,05;f2dfb1e6-43bf-49ac-8d17-e1498079e08b;2021-02-11 18:11:14.000;;NULL;462;bbe518c7-5ea8-444e-acef-6c18be8336bc;470,05;NULL;;preparing
58d89e41-48a4-49a5-944e-28b4e349288d;usps;7,3;ea7dd7ad-1905-4873-9890-f1aa90439a29;2021-02-11 10:31:16.000;;2021-02-16 10:31:16.000;298,45;b3367c91-53bd-4aac-ab6d-0a596fe382c2;305,75;NULL;260ea248-39b1-4b6c-af95-f87693711dc1;delivered
59c79883-a968-49af-833b-7305f181c669;usps;2,05;8b7e7226-a1e0-4fbf-a0a9-60c38d3e3347;2021-02-10 17:20:42.000;;2021-02-13 17:20:42.000;390,95;366bd18f-6a16-4f39-9177-080c11ce9f25;393;NULL;ee87ce66-155d-46bf-9a7a-383b25b9949c;delivered
5a00119e-674a-4f04-8b87-d8d48129a771;ups;7,84;89f9c593-3ac8-4f50-ab01-01b4a2e27eaa;2021-02-10 06:10:12.000;instruction set;2021-02-15 06:10:12.000;80,75;467a047e-c8df-4304-8fc9-949acd7bcf4a;75,59;NULL;7a32b358-55b6-42a3-bb32-21b838d1e5f7;delivered
5a87daee-97d3-4676-9f53-58bfb7042ca4;fedex;8,75;25caf41f-ca5a-4cbb-bc2c-b5d9fcebe66b;2021-02-11 03:37:33.000;;2021-02-13 03:37:33.000;186;9cfa05e2-606b-4080-8bac-96e3986f1704;194,75;NULL;ede9af9d-049f-440d-aea2-99a66074a29d;delivered
5b13b820-a450-42d2-aaaa-a8a9c5fbd48c;ups;4,83;9b6a4ed6-6c27-4102-8d5f-5db7435e80ee;2021-02-10 20:45:48.000;;2021-02-12 20:45:48.000;90,75;db41a6d4-70fc-43b1-82a5-393b46a2bdfa;95,58;NULL;582632b4-2889-469a-a417-4342889c7552;delivered
5b3044cb-20cd-4a2c-9226-c3d24d488557;fedex;8,52;1ceb9167-9852-45a7-8109-57b077d8a2e0;2021-02-11 02:46:22.000;;2021-02-12 02:46:22.000;342;7193aa74-ca9f-4769-b290-a817bd2e4266;350,52;NULL;e0ff8be9-55cb-47de-a5f3-a260571b837c;delivered
5b8caca4-14fb-4813-b0bc-b768c8217a19;ups;8,1;aa61ded6-4588-48dd-9759-1bd36ec5d787;2021-02-10 22:44:36.000;instruction set;2021-02-14 22:44:36.000;349;eafe1c71-6ae0-4add-b9d9-34d9c5d00c50;344,1;NULL;237dca84-0088-4eea-b40e-ab509ff31c11;delivered
5c309f46-440b-4cd5-a908-862c72e008b2;ups;2,22;db3e2e70-32f5-4f13-8302-63127ca0e3a8;2021-02-10 10:15:26.000;;2021-02-15 10:15:26.000;15,25;e09e27fe-72e3-4359-809e-43acf4976f55;17,47;NULL;d445e749-4c38-4ec7-a148-7995525afc59;delivered
5dbde056-632e-484a-a30b-67665cec51ee;ups;5,81;b3315b61-f1a6-4dbc-b08b-d65b38aa6f77;2021-02-11 10:22:33.000;;2021-02-15 10:22:33.000;679,35;2f0a3789-41ac-4732-bf29-b3ea5f4ed831;685,16;NULL;89822572-41fb-421f-a450-c63f237c8b4b;delivered
5e75b8f4-e03e-462f-8a91-027bfaf3e8b4;ups;4,74;fc458964-6e05-46e7-8717-c8c7798e78aa;2021-02-10 04:24:05.000;;2021-02-15 04:24:05.000;152,25;1690815f-a96f-4f41-af89-bde6e90ad560;156,99;NULL;846b988b-b09f-471d-8ef0-dd922fad5d1f;shipped
5f078a73-bc4b-4231-9c91-144060234d49;ups;4,85;d3dfe1e5-6826-49fe-9bfb-ef1022a20520;2021-02-10 15:11:37.000;;2021-02-13 15:11:37.000;206;c3a44de4-e6c8-4d02-93df-aff409356087;210,85;NULL;e4f0bf93-4747-4e90-a3e3-fc3131895037;delivered
5f16fb3f-aa26-4cdc-8de6-e86c96dc842f;;9,78;dc7345f9-9c6b-45d5-a633-a07a4a355104;2021-02-11 06:26:15.000;Optional;NULL;210;9208a361-ea2f-4f75-a2b4-281b55df08a9;202,78;NULL;;preparing
5f994f7e-2e13-4720-99ed-cfbdcdfd6e2a;ups;8,65;25caf41f-ca5a-4cbb-bc2c-b5d9fcebe66b;2021-02-10 04:51:03.000;leverage;2021-02-13 04:51:03.000;228,6;5555f2b6-d408-419f-aa60-22c0f0440f50;227,25;NULL;f1e5ee01-bd53-49da-b285-79aea19ec95e;delivered
6056966f-4515-4b6c-b1a6-7f55ca774b78;ups;8,56;d0042646-63e0-434e-874c-aec1d434f2df;2021-02-10 20:19:54.000;;2021-02-11 20:19:54.000;302;2a6f290c-40f8-4705-89d9-e8aeb6a4fa7b;310,56;NULL;552d3868-65e0-4beb-91ab-a2503c89281b;delivered
608b352f-dc9d-4f97-bcd3-a6f0d9b567f4;ups;5,76;131db634-55f8-4fb6-98f3-624ec32a94b8;2021-02-10 01:56:15.000;;2021-02-11 01:56:15.000;203;79bdfd27-a0a7-4e4f-9d75-0c12c72ce7f1;208,76;NULL;52056c0d-c476-43e4-be74-d4bc28c48b3b;delivered
6280af33-1ec6-4e8b-bc9e-6ed331ccb5da;ups;9,68;a8fa71b5-5d47-410f-b0c1-a16d20a05937;2021-02-11 08:39:03.000;instruction set;NULL;182,5;5de439eb-6bc7-4fc2-ba0e-a3bf8a286d63;179,18;NULL;1ed463b2-495a-4b32-9c53-2ea8d8e58ab7;delivered
62f9cc25-a60a-4a87-a7d8-79f9f70ef6a3;fedex;9,1;d502f2e1-d34c-4b82-9834-15e50ab41a1b;2021-02-11 09:58:35.000;;2021-02-14 09:58:35.000;733,5;b6b40cce-8d02-4fe5-8bee-5eadbcb56a01;742,6;NULL;c39a975d-b2c0-4b59-8fac-af77b5dd01e9;delivered
630bc8fb-239e-49e8-9911-90f5ee5637c6;ups;8,71;63fdd7ef-51f3-49e2-bdf2-22d46f68aacf;2021-02-10 00:06:54.000;leverage;2021-02-11 00:06:54.000;203;4d3c9f53-0667-4a80-8259-12200fe75761;201,71;NULL;b794e761-fa97-461b-aa7b-b2d9b5c96de8;delivered
63505de8-b2e8-4588-8f0d-b1121bfb75f8;ups;3,16;e080edb5-bf24-43dd-a9cd-f1419a240fa7;2021-02-10 13:05:57.000;;2021-02-15 13:05:57.000;573,75;b49e6c79-09ad-41b2-9ed6-44570f83a3f8;576,91;NULL;e70ccf15-dd64-4aef-bfe4-2821f8241f23;delivered
